-172.967, -218.037, 14.955, 34.950
-172.646, -218.715, 15.032, 35.000
-172.319, -219.394, 15.109, 35.050
-171.987, -220.076, 15.186, 35.100
-171.650, -220.759, 15.263, 35.150
-171.307, -221.443, 15.341, 35.200
-170.960, -222.130, 15.420, 35.250
-170.607, -222.818, 15.498, 35.300
-170.249, -223.508, 15.577, 35.350
-169.886, -224.201, 15.656, 35.400
-169.518, -224.895, 15.736, 35.450
-169.146, -225.591, 15.816, 35.500
-168.768, -226.288, 15.896, 35.550
-168.386, -226.988, 15.977, 35.600
-167.999, -227.690, 16.058, 35.650
-167.608, -228.395, 16.140, 35.700
-167.212, -229.101, 16.221, 35.750
-166.812, -229.810, 16.303, 35.800
-166.407, -230.520, 16.386, 35.850
-165.998, -231.233, 16.469, 35.900
-165.585, -231.949, 16.553, 35.950
-165.168, -232.667, 16.636, 36.000
-164.746, -233.387, 16.720, 36.050
-164.320, -234.110, 16.805, 36.100
-163.891, -234.835, 16.890, 36.150
-163.457, -235.564, 16.975, 36.200
-163.020, -236.294, 17.061, 36.250
-162.579, -237.028, 17.148, 36.300
-162.134, -237.764, 17.234, 36.350
-161.685, -238.503, 17.321, 36.400
-161.234, -239.246, 17.409, 36.450
-160.778, -239.991, 17.497, 36.500
-160.319, -240.739, 17.585, 36.550
-159.856, -241.490, 17.674, 36.600
-159.390, -242.244, 17.763, 36.650
-158.920, -243.002, 17.852, 36.700
-158.448, -243.763, 17.942, 36.750
-157.972, -244.527, 18.033, 36.800
-157.494, -245.295, 18.124, 36.850
-157.012, -246.066, 18.215, 36.900
-156.529, -246.842, 18.307, 36.950
-156.042, -247.621, 18.399, 37.000
-155.553, -248.403, 18.492, 37.050
-155.060, -249.190, 18.585, 37.100
-154.566, -249.980, 18.679, 37.150
-154.069, -250.775, 18.773, 37.200
-153.570, -251.573, 18.867, 37.250
-153.069, -252.377, 18.962, 37.300
-152.568, -253.185, 19.057, 37.350
-152.065, -253.998, 19.147, 37.400
-151.562, -254.816, 19.216, 37.450
-151.061, -255.636, 19.242, 37.500
-150.562, -256.458, 19.228, 37.550
-150.066, -257.279, 19.188, 37.600
-149.574, -258.099, 19.135, 37.650
-149.087, -258.919, 19.075, 37.700
-148.605, -259.739, 19.015, 37.750
-148.128, -260.559, 18.957, 37.800
-147.658, -261.379, 18.900, 37.850
-147.195, -262.200, 18.845, 37.900
-146.740, -263.023, 18.791, 37.950
-146.296, -263.848, 18.739, 38.000
-145.861, -264.676, 18.692, 38.050
-145.438, -265.508, 18.662, 38.100
-145.026, -266.344, 18.645, 38.150
-144.626, -267.186, 18.642, 38.200
-144.238, -268.034, 18.651, 38.250
-143.860, -268.887, 18.673, 38.300
-143.493, -269.747, 18.705, 38.350
-143.136, -270.613, 18.746, 38.400
-142.790, -271.486, 18.797, 38.450
-142.452, -272.366, 18.856, 38.500
-142.123, -273.252, 18.919, 38.550
-141.802, -274.144, 18.977, 38.600
-141.489, -275.041, 19.023, 38.650
-141.183, -275.943, 19.056, 38.700
-140.885, -276.848, 19.075, 38.750
-140.594, -277.756, 19.081, 38.800
-140.309, -278.666, 19.075, 38.850
-140.033, -279.578, 19.059, 38.900
-139.763, -280.491, 19.035, 38.950
-139.502, -281.404, 19.006, 39.000
-139.248, -282.318, 18.971, 39.050
-139.002, -283.232, 18.933, 39.100
-138.762, -284.146, 18.893, 39.150
-138.531, -285.060, 18.851, 39.200
-138.306, -285.974, 18.807, 39.250
-138.090, -286.887, 18.762, 39.300
-137.881, -287.800, 18.715, 39.350
-137.681, -288.712, 18.668, 39.400
-137.489, -289.623, 18.620, 39.450
-137.305, -290.534, 18.572, 39.500
-137.129, -291.444, 18.524, 39.550
-136.961, -292.352, 18.476, 39.600
-136.801, -293.260, 18.428, 39.650
-136.647, -294.167, 18.380, 39.700
-136.501, -295.073, 18.332, 39.750
-136.361, -295.977, 18.284, 39.800
-136.227, -296.879, 18.236, 39.850
-136.099, -297.780, 18.188, 39.900
-135.977, -298.680, 18.140, 39.950
-135.862, -299.578, 18.092, 40.000
-135.753, -300.474, 18.044, 40.050
-135.651, -301.368, 17.996, 40.100
-135.556, -302.261, 17.948, 40.150
-135.468, -303.153, 17.901, 40.200
-135.387, -304.042, 17.854, 40.250
-135.312, -304.930, 17.808, 40.300
-135.244, -305.816, 17.762, 40.350
-135.182, -306.701, 17.716, 40.400
-135.126, -307.583, 17.670, 40.450
-135.077, -308.464, 17.625, 40.500
-135.035, -309.342, 17.579, 40.550
-135.000, -310.219, 17.534, 40.600
-134.971, -311.093, 17.489, 40.650
-134.948, -311.966, 17.445, 40.700
-134.931, -312.836, 17.400, 40.750
-134.920, -313.705, 17.356, 40.800
-134.915, -314.571, 17.312, 40.850
-134.918, -315.435, 17.268, 40.900
-134.926, -316.297, 17.224, 40.950
-134.942, -317.156, 17.180, 41.000
-134.964, -318.013, 17.137, 41.050
-134.993, -318.868, 17.094, 41.100
-135.027, -319.720, 17.051, 41.150
-135.069, -320.570, 17.008, 41.200
-135.118, -321.418, 16.965, 41.250
-135.173, -322.263, 16.923, 41.300
-135.235, -323.105, 16.881, 41.350
-135.303, -323.945, 16.839, 41.400
-135.378, -324.782, 16.797, 41.450
-135.460, -325.616, 16.755, 41.500
-135.550, -326.447, 16.713, 41.550
-135.647, -327.276, 16.671, 41.600
-135.750, -328.101, 16.630, 41.650
-135.861, -328.924, 16.590, 41.700
-135.978, -329.744, 16.549, 41.750
-136.103, -330.560, 16.508, 41.800
-136.236, -331.373, 16.467, 41.850
-136.376, -332.182, 16.426, 41.900
-136.523, -332.989, 16.386, 41.950
-136.678, -333.792, 16.346, 42.000
-136.840, -334.592, 16.306, 42.050
-137.010, -335.387, 16.265, 42.100
-137.188, -336.179, 16.225, 42.150
-137.373, -336.967, 16.186, 42.200
-137.566, -337.752, 16.147, 42.250
-137.767, -338.532, 16.107, 42.300
-137.977, -339.308, 16.067, 42.350
-138.195, -340.079, 16.026, 42.400
-138.421, -340.846, 15.988, 42.450
-138.656, -341.609, 15.949, 42.500
-138.899, -342.366, 15.910, 42.550
-139.152, -343.119, 15.871, 42.600
-139.414, -343.866, 15.832, 42.650
-139.684, -344.608, 15.794, 42.700
-139.963, -345.345, 15.757, 42.750
-140.252, -346.077, 15.718, 42.800
-140.550, -346.802, 15.679, 42.850
-140.856, -347.522, 15.642, 42.900
-141.172, -348.235, 15.604, 42.950
-141.498, -348.942, 15.565, 43.000
-141.834, -349.642, 15.526, 43.050
-142.180, -350.334, 15.486, 43.100
-142.536, -351.020, 15.451, 43.150
-142.900, -351.700, 15.422, 43.200
-143.271, -352.375, 15.415, 43.250
-143.650, -353.047, 15.427, 43.300
-144.034, -353.717, 15.456, 43.350
-144.420, -354.389, 15.498, 43.400
-144.808, -355.063, 15.554, 43.450
-145.197, -355.739, 15.621, 43.500
-145.588, -356.419, 15.697, 43.550
-145.982, -357.102, 15.780, 43.600
-146.378, -357.788, 15.869, 43.650
-146.777, -358.479, 15.965, 43.700
-147.177, -359.174, 16.065, 43.750
-147.580, -359.873, 16.170, 43.800
-147.985, -360.578, 16.279, 43.850
-148.393, -361.287, 16.391, 43.900
-148.804, -362.001, 16.505, 43.950
-149.217, -362.719, 16.620, 44.000
-149.635, -363.443, 16.735, 44.050
-150.055, -364.171, 16.847, 44.100
-150.478, -364.904, 16.957, 44.150
-150.905, -365.641, 17.064, 44.200
-151.333, -366.383, 17.168, 44.250
-151.765, -367.128, 17.269, 44.300
-152.199, -367.879, 17.369, 44.350
-152.636, -368.633, 17.466, 44.400
-153.075, -369.392, 17.562, 44.450
-153.517, -370.154, 17.657, 44.500
-153.961, -370.921, 17.751, 44.550
-154.407, -371.691, 17.844, 44.600
-154.856, -372.466, 17.936, 44.650
-155.307, -373.245, 18.028, 44.700
-155.759, -374.028, 18.120, 44.750
-156.214, -374.815, 18.212, 44.800
-156.671, -375.606, 18.305, 44.850
-157.130, -376.402, 18.397, 44.900
-157.590, -377.202, 18.489, 44.950
-158.052, -378.007, 18.582, 45.000
-158.515, -378.816, 18.675, 45.050
-158.980, -379.629, 18.769, 45.100
-159.447, -380.447, 18.862, 45.150
-159.915, -381.269, 18.957, 45.200
-160.384, -382.097, 19.051, 45.250
-160.853, -382.929, 19.146, 45.300
-161.325, -383.766, 19.242, 45.350
-161.798, -384.607, 19.338, 45.400
-162.273, -385.453, 19.435, 45.450
-162.748, -386.305, 19.532, 45.500
-163.224, -387.161, 19.629, 45.550
-163.701, -388.023, 19.727, 45.600
-164.179, -388.889, 19.825, 45.650
-164.658, -389.761, 19.924, 45.700
-165.138, -390.638, 20.024, 45.750
-165.618, -391.520, 20.124, 45.800
-166.098, -392.408, 20.224, 45.850
-166.579, -393.302, 20.325, 45.900
-167.060, -394.201, 20.426, 45.950
-167.541, -395.106, 20.528, 46.000
-168.023, -396.016, 20.631, 46.050
-168.504, -396.932, 20.734, 46.100
-168.985, -397.855, 20.838, 46.150
-169.465, -398.783, 20.942, 46.200
-169.945, -399.718, 21.047, 46.250
-170.425, -400.658, 21.152, 46.300
-170.903, -401.606, 21.257, 46.350
-171.381, -402.559, 21.354, 46.400
-171.856, -403.517, 21.407, 46.450
-172.328, -404.477, 21.405, 46.500
-172.795, -405.437, 21.360, 46.550
-173.258, -406.396, 21.291, 46.600
-173.715, -407.353, 21.210, 46.650
-174.166, -408.308, 21.124, 46.700
-174.612, -409.262, 21.040, 46.750
-175.052, -410.213, 20.957, 46.800
-175.487, -411.163, 20.879, 46.850
-175.917, -412.111, 20.804, 46.900
-176.341, -413.057, 20.732, 46.950
-176.760, -414.003, 20.664, 47.000
-177.174, -414.947, 20.599, 47.050
-177.583, -415.890, 20.536, 47.100
-177.986, -416.832, 20.475, 47.150
-178.384, -417.773, 20.416, 47.200
-178.776, -418.713, 20.358, 47.250
-179.163, -419.652, 20.301, 47.300
-179.545, -420.591, 20.245, 47.350
-179.922, -421.528, 20.190, 47.400
-180.293, -422.465, 20.136, 47.450
-180.659, -423.401, 20.082, 47.500
-181.019, -424.336, 20.029, 47.550
-181.374, -425.271, 19.976, 47.600
-181.724, -426.204, 19.924, 47.650
-182.068, -427.137, 19.872, 47.700
-182.405, -428.070, 19.820, 47.750
-182.735, -429.002, 19.768, 47.800
-183.056, -429.935, 19.715, 47.850
-183.368, -430.868, 19.667, 47.900
-183.671, -431.803, 19.634, 47.950
-183.963, -432.739, 19.617, 48.000
-184.246, -433.678, 19.612, 48.050
-184.519, -434.620, 19.620, 48.100
-184.783, -435.566, 19.640, 48.150
-185.039, -436.515, 19.671, 48.200
-185.288, -437.469, 19.711, 48.250
-185.531, -438.426, 19.761, 48.300
-185.769, -439.387, 19.819, 48.350
-186.006, -440.352, 19.884, 48.400
-186.242, -441.321, 19.956, 48.450
-186.477, -442.294, 20.033, 48.500
-186.712, -443.271, 20.113, 48.550
-186.945, -444.253, 20.198, 48.600
-187.178, -445.239, 20.285, 48.650
-187.409, -446.230, 20.375, 48.700
-187.640, -447.225, 20.468, 48.750
-187.869, -448.226, 20.564, 48.800
-188.096, -449.232, 20.661, 48.850
-188.322, -450.244, 20.759, 48.900
-188.546, -451.261, 20.859, 48.950
-188.768, -452.284, 20.961, 49.000
-188.988, -453.312, 21.064, 49.050
-189.207, -454.346, 21.168, 49.100
-189.425, -455.385, 21.273, 49.150
-189.641, -456.431, 21.379, 49.200
-189.857, -457.481, 21.485, 49.250
-190.071, -458.538, 21.593, 49.300
-190.285, -459.600, 21.701, 49.350
-190.499, -460.668, 21.810, 49.400
-190.712, -461.741, 21.918, 49.450
-190.924, -462.820, 22.028, 49.500
-191.136, -463.904, 22.137, 49.550
-191.347, -464.995, 22.246, 49.600
-191.557, -466.091, 22.355, 49.650
-191.768, -467.192, 22.461, 49.700
-191.977, -468.299, 22.559, 49.750
-192.185, -469.410, 22.644, 49.800
-192.393, -470.526, 22.714, 49.850
-192.599, -471.644, 22.770, 49.900
-192.804, -472.765, 22.811, 49.950
-193.008, -473.888, 22.839, 50.000
-193.211, -475.011, 22.856, 50.050
-193.412, -476.136, 22.863, 50.100
-193.612, -477.261, 22.864, 50.150
-193.810, -478.386, 22.860, 50.200
-194.007, -479.512, 22.851, 50.250
-194.202, -480.637, 22.840, 50.300
-194.396, -481.761, 22.827, 50.350
-194.588, -482.885, 22.812, 50.400
-194.780, -484.009, 22.796, 50.450
-194.971, -485.132, 22.780, 50.500
-195.160, -486.254, 22.764, 50.550
-195.348, -487.376, 22.747, 50.600
-195.534, -488.497, 22.730, 50.650
-195.720, -489.618, 22.714, 50.700
-195.905, -490.738, 22.698, 50.750
-196.088, -491.857, 22.682, 50.800
-196.270, -492.976, 22.666, 50.850
-196.450, -494.094, 22.650, 50.900
-196.630, -495.212, 22.636, 50.950
-196.808, -496.329, 22.621, 51.000
-196.985, -497.446, 22.607, 51.050
-197.160, -498.562, 22.593, 51.100
-197.334, -499.677, 22.580, 51.150
-197.508, -500.793, 22.567, 51.200
-197.680, -501.907, 22.554, 51.250
-197.851, -503.022, 22.542, 51.300
-198.021, -504.135, 22.531, 51.350
-198.191, -505.249, 22.519, 51.400
-198.359, -506.362, 22.508, 51.450
-198.527, -507.474, 22.498, 51.500
-198.693, -508.586, 22.488, 51.550
-198.859, -509.698, 22.478, 51.600
-199.023, -510.810, 22.468, 51.650
-199.187, -511.921, 22.459, 51.700
-199.349, -513.032, 22.451, 51.750
-199.511, -514.142, 22.442, 51.800
-199.672, -515.252, 22.434, 51.850
-199.831, -516.362, 22.426, 51.900
-199.990, -517.472, 22.419, 51.950
-200.148, -518.582, 22.411, 52.000
-200.305, -519.691, 22.404, 52.050
-200.461, -520.800, 22.398, 52.100
-200.616, -521.909, 22.391, 52.150
-200.770, -523.018, 22.385, 52.200
-200.923, -524.126, 22.379, 52.250
-201.075, -525.235, 22.371, 52.300
-201.226, -526.342, 22.353, 52.350
-201.377, -527.448, 22.314, 52.400
-201.525, -528.552, 22.261, 52.450
-201.673, -529.653, 22.198, 52.500
-201.820, -530.750, 22.130, 52.550
-201.966, -531.844, 22.061, 52.600
-202.110, -532.935, 21.992, 52.650
-202.253, -534.023, 21.924, 52.700
-202.395, -535.107, 21.857, 52.750
-202.535, -536.189, 21.792, 52.800
-202.675, -537.267, 21.727, 52.850
-202.812, -538.343, 21.664, 52.900
-202.949, -539.415, 21.603, 52.950
-203.084, -540.485, 21.542, 53.000
-203.218, -541.551, 21.482, 53.050
-203.351, -542.615, 21.422, 53.100
-203.483, -543.676, 21.363, 53.150
-203.615, -544.734, 21.305, 53.200
-203.745, -545.789, 21.247, 53.250
-203.874, -546.842, 21.190, 53.300
-204.002, -547.892, 21.134, 53.350
-204.128, -548.939, 21.077, 53.400
-204.253, -549.984, 21.021, 53.450
-204.377, -551.026, 20.966, 53.500
-204.499, -552.065, 20.910, 53.550
-204.621, -553.101, 20.855, 53.600
-204.742, -554.135, 20.800, 53.650
-204.862, -555.167, 20.746, 53.700
-204.981, -556.195, 20.691, 53.750
-205.098, -557.221, 20.637, 53.800
-205.215, -558.245, 20.584, 53.850
-205.330, -559.266, 20.530, 53.900
-205.445, -560.284, 20.477, 53.950
-205.559, -561.300, 20.424, 54.000
-205.672, -562.313, 20.371, 54.050
-205.784, -563.323, 20.318, 54.100
-205.895, -564.331, 20.266, 54.150
-206.004, -565.337, 20.214, 54.200
-206.112, -566.340, 20.161, 54.250
-206.219, -567.341, 20.110, 54.300
-206.325, -568.339, 20.058, 54.350
-206.430, -569.335, 20.007, 54.400
-206.534, -570.328, 19.955, 54.450
-206.637, -571.319, 19.904, 54.500
-206.738, -572.307, 19.853, 54.550
-206.840, -573.293, 19.803, 54.600
-206.939, -574.276, 19.752, 54.650
-207.038, -575.257, 19.702, 54.700
-207.135, -576.236, 19.652, 54.750
-207.232, -577.212, 19.602, 54.800
-207.328, -578.186, 19.552, 54.850
-207.422, -579.157, 19.502, 54.900
-207.515, -580.126, 19.453, 54.950
-207.608, -581.092, 19.403, 55.000
-207.699, -582.057, 19.354, 55.050
-207.789, -583.019, 19.305, 55.100
-207.878, -583.978, 19.256, 55.150
-207.965, -584.935, 19.208, 55.200
-208.052, -585.890, 19.159, 55.250
-208.138, -586.843, 19.111, 55.300
-208.223, -587.793, 19.062, 55.350
-208.306, -588.741, 19.014, 55.400
-208.389, -589.686, 18.967, 55.450
-208.470, -590.629, 18.919, 55.500
-208.550, -591.570, 18.871, 55.550
-208.629, -592.509, 18.824, 55.600
-208.708, -593.445, 18.776, 55.650
-208.785, -594.379, 18.729, 55.700
-208.861, -595.311, 18.682, 55.750
-208.935, -596.241, 18.635, 55.800
-209.009, -597.168, 18.588, 55.850
-209.081, -598.093, 18.541, 55.900
-209.153, -599.016, 18.495, 55.950
-209.223, -599.936, 18.448, 56.000
-209.292, -600.855, 18.402, 56.050
-209.360, -601.771, 18.356, 56.100
-209.427, -602.684, 18.310, 56.150
-209.492, -603.596, 18.264, 56.200
-209.556, -604.506, 18.218, 56.250
-209.619, -605.413, 18.173, 56.300
-209.681, -606.318, 18.127, 56.350
-209.742, -607.221, 18.082, 56.400
-209.801, -608.121, 18.037, 56.450
-209.859, -609.020, 17.992, 56.500
-209.915, -609.916, 17.947, 56.550
-209.971, -610.810, 17.902, 56.600
-210.025, -611.702, 17.857, 56.650
-210.078, -612.592, 17.812, 56.700
-210.130, -613.480, 17.768, 56.750
-210.180, -614.365, 17.724, 56.800
-210.228, -615.248, 17.679, 56.850
-210.276, -616.130, 17.635, 56.900
-210.323, -617.009, 17.591, 56.950
-210.368, -617.886, 17.547, 57.000
-210.411, -618.760, 17.503, 57.050
-210.453, -619.633, 17.460, 57.100
-210.493, -620.504, 17.416, 57.150
-210.531, -621.372, 17.373, 57.200
-210.569, -622.239, 17.329, 57.250
-210.605, -623.103, 17.286, 57.300
-210.639, -623.965, 17.243, 57.350
-210.671, -624.825, 17.200, 57.400
-210.702, -625.683, 17.157, 57.450
-210.731, -626.539, 17.115, 57.500
-210.759, -627.393, 17.072, 57.550
-210.785, -628.245, 17.030, 57.600
-210.809, -629.094, 16.987, 57.650
-210.831, -629.942, 16.945, 57.700
-210.851, -630.788, 16.903, 57.750
-210.869, -631.631, 16.861, 57.800
-210.886, -632.473, 16.819, 57.850
-210.900, -633.312, 16.777, 57.900
-210.912, -634.149, 16.735, 57.950
-210.922, -634.985, 16.693, 58.000
-210.930, -635.818, 16.652, 58.050
-210.937, -636.649, 16.610, 58.100
-210.941, -637.478, 16.569, 58.150
-210.942, -638.305, 16.528, 58.200
-210.941, -639.130, 16.487, 58.250
-210.938, -639.953, 16.446, 58.300
-210.932, -640.774, 16.405, 58.350
-210.924, -641.593, 16.364, 58.400
-210.913, -642.409, 16.323, 58.450
-210.899, -643.224, 16.282, 58.500
-210.881, -644.037, 16.242, 58.550
-210.861, -644.847, 16.202, 58.600
-210.838, -645.655, 16.161, 58.650
-210.810, -646.462, 16.121, 58.700
-210.780, -647.266, 16.081, 58.750
-210.745, -648.068, 16.041, 58.800
-210.707, -648.867, 16.001, 58.850
-210.665, -649.665, 15.961, 58.900
-210.618, -650.460, 15.921, 58.950
-210.567, -651.253, 15.881, 59.000
-210.510, -652.044, 15.841, 59.050
-210.449, -652.832, 15.802, 59.100
-210.382, -653.618, 15.763, 59.150
-210.309, -654.401, 15.723, 59.200
-210.229, -655.182, 15.683, 59.250
-210.144, -655.959, 15.644, 59.300
-210.051, -656.735, 15.605, 59.350
-209.950, -657.507, 15.565, 59.400
-209.840, -658.275, 15.524, 59.450
-209.719, -659.040, 15.483, 59.500
-209.590, -659.802, 15.445, 59.550
-209.452, -660.560, 15.409, 59.600
-209.307, -661.315, 15.373, 59.650
-209.155, -662.067, 15.338, 59.700
-208.997, -662.816, 15.302, 59.750
-208.835, -663.563, 15.266, 59.800
-208.671, -664.307, 15.229, 59.850
-208.505, -665.049, 15.191, 59.900
-208.340, -665.789, 15.153, 59.950
-208.172, -666.526, 15.115, 60.000
-208.003, -667.262, 15.077, 60.050
-207.833, -667.995, 15.039, 60.100
-207.660, -668.725, 15.002, 60.150
-207.486, -669.453, 14.965, 60.200
-207.309, -670.179, 14.927, 60.250
-207.130, -670.902, 14.890, 60.300
-206.949, -671.623, 14.853, 60.350
-206.766, -672.341, 14.816, 60.400
-206.580, -673.057, 14.779, 60.450
-206.391, -673.770, 14.742, 60.500
-206.200, -674.481, 14.705, 60.550
-206.006, -675.189, 14.669, 60.600
-205.808, -675.894, 14.632, 60.650
-205.608, -676.596, 14.596, 60.700
-205.406, -677.296, 14.560, 60.750
-205.199, -677.993, 14.523, 60.800
-204.989, -678.686, 14.487, 60.850
-204.776, -679.377, 14.451, 60.900
-204.560, -680.065, 14.415, 60.950
-204.340, -680.750, 14.379, 61.000
-204.115, -681.432, 14.343, 61.050
-203.888, -682.111, 14.308, 61.100
-203.657, -682.787, 14.272, 61.150
-203.422, -683.459, 14.237, 61.200
-203.184, -684.128, 14.202, 61.250
-202.941, -684.794, 14.166, 61.300
-202.695, -685.457, 14.131, 61.350
-202.445, -686.117, 14.096, 61.400
-202.191, -686.773, 14.061, 61.450
-201.933, -687.425, 14.025, 61.500
-201.669, -688.074, 13.990, 61.550
-201.402, -688.719, 13.956, 61.600
-201.131, -689.360, 13.921, 61.650
-200.854, -689.997, 13.886, 61.700
-200.574, -690.631, 13.852, 61.750
-200.289, -691.261, 13.818, 61.800
-199.999, -691.886, 13.783, 61.850
-199.704, -692.508, 13.749, 61.900
-199.405, -693.125, 13.715, 61.950
-199.101, -693.738, 13.680, 62.000
-198.792, -694.347, 13.647, 62.050
-198.478, -694.951, 13.613, 62.100
-198.158, -695.551, 13.579, 62.150
-197.835, -696.146, 13.546, 62.200
-197.505, -696.736, 13.512, 62.250
-197.170, -697.321, 13.477, 62.300
-196.831, -697.901, 13.445, 62.350
-196.486, -698.477, 13.411, 62.400
-196.134, -699.046, 13.377, 62.450
-195.778, -699.610, 13.344, 62.500
-195.417, -700.169, 13.311, 62.550
-195.049, -700.722, 13.277, 62.600
-194.676, -701.270, 13.245, 62.650
-194.298, -701.811, 13.212, 62.700
-193.913, -702.347, 13.179, 62.750
-193.523, -702.876, 13.147, 62.800
-193.128, -703.399, 13.114, 62.850
-192.726, -703.915, 13.081, 62.900
-192.320, -704.426, 13.049, 62.950
-191.907, -704.929, 13.017, 63.000
-191.488, -705.425, 12.983, 63.050
-191.064, -705.915, 12.952, 63.100
-190.635, -706.397, 12.920, 63.150
-190.199, -706.872, 12.887, 63.200
-189.758, -707.340, 12.856, 63.250
-189.312, -707.800, 12.824, 63.300
-188.861, -708.254, 12.794, 63.350
-188.405, -708.700, 12.762, 63.400
-187.942, -709.137, 12.728, 63.450
-187.476, -709.567, 12.697, 63.500
-187.003, -709.989, 12.665, 63.550
-186.525, -710.402, 12.632, 63.600
-186.043, -710.807, 12.603, 63.650
-185.555, -711.203, 12.572, 63.700
-185.064, -711.593, 12.543, 63.750
-184.567, -711.973, 12.511, 63.800
-184.066, -712.344, 12.478, 63.850
-183.560, -712.707, 12.448, 63.900
-183.051, -713.061, 12.417, 63.950
-182.536, -713.405, 12.385, 64.000
-182.018, -713.741, 12.356, 64.050
-181.496, -714.068, 12.325, 64.100
-180.970, -714.387, 12.297, 64.150
-180.441, -714.697, 12.266, 64.200
-179.908, -714.997, 12.234, 64.250
-179.373, -715.289, 12.205, 64.300
-178.834, -715.572, 12.174, 64.350
-178.293, -715.847, 12.146, 64.400
-177.749, -716.114, 12.115, 64.450
-177.202, -716.370, 12.083, 64.500
-176.653, -716.618, 12.055, 64.550
-176.101, -716.858, 12.025, 64.600
-175.548, -717.089, 11.997, 64.650
-174.993, -717.312, 11.967, 64.700
-174.436, -717.526, 11.936, 64.750
-173.877, -717.732, 11.908, 64.800
-173.317, -717.929, 11.878, 64.850
-172.756, -718.118, 11.850, 64.900
-172.193, -718.300, 11.821, 64.950
-171.630, -718.472, 11.791, 65.000
-171.065, -718.637, 11.763, 65.050
-170.500, -718.794, 11.734, 65.100
-169.934, -718.944, 11.706, 65.150
-169.368, -719.086, 11.677, 65.200
-168.801, -719.221, 11.650, 65.250
-168.234, -719.350, 11.621, 65.300
-167.667, -719.470, 11.590, 65.350
-167.100, -719.583, 11.562, 65.400
-166.533, -719.686, 11.530, 65.450
-165.966, -719.781, 11.502, 65.500
-165.399, -719.865, 11.469, 65.550
-164.832, -719.940, 11.441, 65.600
-164.265, -720.003, 11.417, 65.650
-163.697, -720.054, 11.406, 65.700
-163.129, -720.094, 11.422, 65.750
-162.558, -720.123, 11.456, 65.800
-161.984, -720.143, 11.505, 65.850
-161.407, -720.150, 11.559, 65.900
-160.827, -720.149, 11.623, 65.950
-160.245, -720.138, 11.684, 66.000
-159.659, -720.115, 11.744, 66.050
-159.071, -720.083, 11.809, 66.100
-158.481, -720.041, 11.872, 66.150
-157.888, -719.989, 11.937, 66.200
-157.293, -719.927, 11.999, 66.250
-156.695, -719.855, 12.060, 66.300
-156.096, -719.774, 12.127, 66.350
-155.495, -719.683, 12.189, 66.400
-154.891, -719.590, 12.259, 66.450
-154.285, -719.486, 12.319, 66.500
-153.678, -719.371, 12.380, 66.550
-153.070, -719.248, 12.446, 66.600
-152.460, -719.116, 12.512, 66.650
-151.849, -718.975, 12.581, 66.700
-151.236, -718.826, 12.646, 66.750
-150.622, -718.667, 12.711, 66.800
-150.007, -718.501, 12.779, 66.850
-149.391, -718.326, 12.845, 66.900
-148.774, -718.141, 12.911, 66.950
-148.155, -717.949, 12.979, 67.000
-147.536, -717.749, 13.045, 67.050
-146.917, -717.539, 13.111, 67.100
-146.296, -717.322, 13.180, 67.150
-145.675, -717.096, 13.245, 67.200
-145.055, -716.862, 13.296, 67.250
-144.435, -716.620, 13.329, 67.300
-143.817, -716.371, 13.332, 67.350
-143.203, -716.115, 13.315, 67.400
-142.593, -715.853, 13.288, 67.450
-141.988, -715.585, 13.256, 67.500
-141.387, -715.310, 13.221, 67.550
-140.790, -715.031, 13.187, 67.600
-140.198, -714.745, 13.153, 67.650
-139.610, -714.455, 13.121, 67.700
-139.026, -714.159, 13.088, 67.750
-138.447, -713.857, 13.054, 67.800
-137.873, -713.551, 13.023, 67.850
-137.303, -713.239, 12.991, 67.900
-136.738, -712.922, 12.959, 67.950
-136.177, -712.599, 12.928, 68.000
-135.621, -712.272, 12.898, 68.050
-135.071, -711.940, 12.867, 68.100
-134.524, -711.603, 12.837, 68.150
-133.983, -711.261, 12.807, 68.200
-133.446, -710.914, 12.776, 68.250
-132.915, -710.562, 12.747, 68.300
-132.388, -710.206, 12.717, 68.350
-131.865, -709.846, 12.689, 68.400
-131.348, -709.481, 12.659, 68.450
-130.836, -709.111, 12.629, 68.500
-130.329, -708.737, 12.600, 68.550
-129.827, -708.358, 12.571, 68.600
-129.331, -707.974, 12.541, 68.650
-128.840, -707.586, 12.513, 68.700
-128.355, -707.194, 12.485, 68.750
-127.874, -706.797, 12.457, 68.800
-127.399, -706.396, 12.428, 68.850
-126.931, -705.990, 12.399, 68.900
-126.468, -705.579, 12.371, 68.950
-126.012, -705.164, 12.343, 69.000
-125.562, -704.743, 12.314, 69.050
-125.118, -704.318, 12.287, 69.100
-124.681, -703.888, 12.259, 69.150
-124.250, -703.455, 12.233, 69.200
-123.826, -703.016, 12.205, 69.250
-123.409, -702.572, 12.175, 69.300
-122.999, -702.124, 12.149, 69.350
-122.597, -701.671, 12.121, 69.400
-122.201, -701.214, 12.095, 69.450
-121.813, -700.751, 12.067, 69.500
-121.435, -700.283, 12.038, 69.550
-121.064, -699.811, 12.012, 69.600
-120.702, -699.334, 11.985, 69.650
-120.348, -698.852, 11.960, 69.700
-120.003, -698.365, 11.932, 69.750
-119.670, -697.873, 11.902, 69.800
-119.345, -697.376, 11.877, 69.850
-119.031, -696.874, 11.850, 69.900
